,content,tokens_final,cluster,action_cluster
1357,관리를 못해서 그래여 저는 미생물처리기를 음식물을 다 버리면 알아서 처리해준다고 생각하는데 절대 안그렇습니다 양념류 맵고짜고 그런건 무조건 물로싯어야 하고 수박이나 물기 많은 과일류 이런거 같이 버리면 거의 검게 변합니다 그러면 식빵같은거 넣어주고 다른건 넣지말고 제습으로 하루정도 돌리면 대부분 좋아집니다 싱크대 버려진 음식쓰레기를 다 넣으면안된다는게 핵심이에요,"['관리', '미생물', '처리', '음식물', '버리다', '처리', '생각', '양념', '짜다', '수박', '많다', '과일', '버리다', '검다', '변하다', '식빵', '넣다', '넣다', '하루', '돌리다', '부분', '좋다', '싱크대', '버리다', '음식', '쓰레기', '넣다', '핵심']",1,1
1358,50넘게주고사서 언제 음식 씻고 관리하고잇어여 음처기 비싸게 돈 주고 산 이유가 음쓰 막 버릴라고 산거라 걍 저는 일쓰빼곤 다 버려요 저희집은 요리거의안하고 배달음식 자주먹어서 골칫거리라 꽤나 일찍부터 음처기 썼거든요 린클이롭 둘다 걍 다 버렸는데 이롭은 잘 살아남고있어요 광고아니고 진짜 실경험입니다,"['넘다', '사다', '음식', '관리', '처', '기', '비싸다', '사다', '이유', '쓰다', '버리다', '사다', '쓰다', '빼다', '버리다', '요리', '배달', '음식', '먹다', '골칫거리', '쓰다', '린클이롭', '버리다', '살다', '남다', '광고', '경험']",1,1
1359,제가 3년전에 린클 썼다가 한달도 안되서 미생물 다 죽어서 그대로 당근행 했거든요 그러다가 미닉스 들이고 쓰고 있는데 너무 작고 번거로워서 지금 이롭 생각중인데 이롭 괜찮나요 저희는 4인 가족입니다 미생물 안죽일수 있을지가 관건이에요 배달음식은 주말에만 가끔 먹고 평일에는 아침 저녁 다 해먹어요,"['크다', '쓰다', '미생물', '죽다', '당근', '그러다', '미닉스', '들', '쓰다', '작다', '생각', '괜찮다', '가족', '미생물', '죽', '관건', '배달', '음식', '주말', '먹다', '평일', '아침', '저녁', '먹다']",1,1
1360,모터 고장의 대부분은 1 섬유질 같은걸 그냥 집어 넣어서 그놈들이 교반봉에 달라 붙어서 모터가 못돌아가게 합니다 양파껍질이나 파 같은거 그런건 무조건 잘게 썰어서 넣어야 합니다 필수구요 2 수박껍질이나 수분많은거 혹은 양념이 같이 들어가서 미생물들이 검게 변하면서 진흟같이되면 교반봉이 돌아가는게 힘들어집니다 그럴때는 미생물을 좀 버려야 합니다 버리고 한번씩 손으로 미생물들을 만져줘야 해요 그러면 교반봉이나 모터는 고장잘안나는데 그래도 결국 이게 모터가 계쏙 돌아가니 2 3년지나면 덜그럭 하게되더라구요,"['모터', '고장', '부분', '섬유질', '넣다', '달라다', '붙다', '모터', '돌아가다', '양파', '껍질', '하다', '썰다', '넣다', '필수', '수박', '껍질', '수분', '많다', '양념', '들어가다', '미생물', '검다', '변하다', '진흟', '교반봉', '돌아가다', '힘들다', '미생물', '버리다', '버리다', '미생물', '만지다', '교반봉', '모터', '고장', '모터', '계쏙', '돌아가다', '지나다', '그러다']",1,1
1361,요거 의외로 냄새 안납니다 주방에 있는 쓰레기통보다 적게 나서 대충 구석에 두면 신경 안 쓰입니다 음식물을 많이 넣으면 냄새 날 것 같긴 해요 저는 바나나 껍질 3개 이런 정도만 넣으니까요 한번 양파 상한거 하나 통째로 넣은적이 있는데 그때는 하루정도 밖에서 냄새가 좀 났습니다,"['냄새', '주방', '쓰레기통', '적다', '구석', '두다', '신경', '쓰이다', '음식물', '넣다', '냄새', '바나나', '껍질', '넣다', '양파', '상하다', '넣다', '그때', '하루', '냄새']",1,1
1362,스마트웰컴 한달 사용하고 시큼한 냄새가 온 집안을 풍겨셔 환불했습니다 다행이도 한달이내 사용한 제품이더라도 환불해 주시더라구요 사용환경에 따라서 미생물이 민감하다보니 냄새가 심하게 날수도 있는것 감안하고 구매 추천드려요 지금은 결국 건조분쇄방식으로 바꾸었는데 조금 귀찮아도 이게 더 확실한듯해요,"['스마트', '웰컴', '냄새', '집안', '풍기', '시', '환불', '이내', '제품', '환불', '환경', '따르다', '미생물', '냄새', '심하다', '감안', '구매', '추천', '드리다', '지금', '건조', '분쇄', '방식', '바꾸다', '귀찮다']",1,1
1363,캐리어에서 나온 지엘플러스 oem 제품 3년정도 쓰고있는데 반영구 필터라 교체비용 없는건 좋더라구요 미생물도 아직까진 죽은적 없고 근데 냄새는 어쩔수없이 나긴 해서 다용도실에다 두고 쓰고있고 영상에도 나왔듯이 전기를 꽤 먹습니다,"['캐리어', '나오다', '플러스', '제품', '쓰다', '반영구', '필터', '교체', '비용', '좋다', '미생물', '죽다', '냄새', '어쩌다', '다용도실', '두다', '쓰다', '영상', '나오다', '전기', '먹다']",1,1
1364,근데 실험 내용중에 편의성 점수가 잘못된거라고 생각합니다 음식물처리기 가장 큰 걸림돌이가 제품 크기로 인한 부피 차지인데 크기가 작을수록 더 좋은거라고 생각합니다 그래서 오히려 제품 높이가 낮고 작은게 큰 장점이라고 생각합니다 저는 비교모델 5개중 높이가 작은모델을 실사용하고 있는데도 와 정말 크다 자리 차지 진짜 많이하네 라고 느끼고 있거든요,"['실험', '내용', '편의', '점수', '생각', '음식물', '처리', '크다', '걸림돌', '제품', '크기', '인하', '부피', '차지', '크기', '작다', '좋다', '생각', '제품', '높이', '낮다', '작다', '크다', '장점', '생각', '비교', '모델', '높이', '작다', '모델', '크다', '자리', '차지']",1,2
1365,습기를 제거하는 기능은 있지만 미생물이 가장 좋아하는 습도를 유지하는 기능은 없어서 과습으로 미생물이 소멸하거나 건조해서 소멸하거나 구조에 비해 가격대가 너무 고가임 대량판매가 아닌 형태라 그런지 몰라도,"['습기', '제거', '기능', '미생물', '좋아하다', '습도', '유지', '기능', '미생물', '소멸', '건조', '소멸', '구조', '비하', '가격대', '고가', '대량', '판매', '형태']",1,2
1366,저는 이롭 쓰는데 높이는 큰게 확실히 편해요 허리 안숙이고 음식물 넣기가 수월해서 바닥에 놓을거면 높이는 어느정도 있는게 좋다고 생각해요 상단에 아이콘도 보기 편하고 조작하기도 뚜껑열기도 편해요 단 가로 세로는 당연히 적을수록 공간적인 면에서 유리하긴 하나 그러면 아무래도 처리용량이나 탈취 기능을 어느정도 감소되어야 하는 면도 있어서 사람마다 느끼기가 다를것 같습니다,"['쓰다', '높이', '크다', '편하다', '허리', '숙', '음식물', '넣다', '바닥', '놓다', '높이', '좋다', '생각', '상단', '아이콘', '편하다', '조작', '뚜껑', '열다', '편하다', '가로', '세로', '적다', '공간', '유리', '그러다', '처리', '용량', '탈취', '기능', '감소', '사람', '다르다']",1,3
1367,소형 제습기 추천도 부탁드립니다 늘 잘 보고 많은 도움을 받고 있습니다 특히 요즘같은 날씨에 딱 맞는 제습기 비교는 정말 유용했어요 작은집에 사는 1인가구가 많아지는 추세잖아요 큰 제습기는 비용도 규모도 부담스러워서요 소형 제습기 비교 추천도 부탁드립니다 감사합니다,"['소형', '제습기', '추천', '부탁', '드리다', '많다', '도움', '요즘', '날씨', '맞다', '제습기', '비교', '유용', '작다', '사다', '가구', '많다', '추세', '크다', '제습기', '비용', '규모', '부담', '소형', '제습기', '비교', '추천', '부탁', '드리다', '감사']",1,2
1368,와 진짜 잘 봤다 너무 감사해요 에어메이드 adh 이거 유명하진 않는데 설명란에 나온 글만 봤을때는 나빠보이지 않았거든요 위닉스보다 소비전력도 낮고 소리도 그렇고 이거 다음에 기회되면 비교해주세요,"['감사', '에어', '메이드', '유명', '설명', '나오다', '나쁘다', '보이다', '닉스', '소비', '전력', '낮다', '소리', '다음', '기회', '비교']",1,2
1369,작년에 tcl 쿠팡 할인 받아서 구입했는데 제습기 정말 좋네요 꼭 사세요 빨래 뽀송뽀송하게 마르는거 물이 없는 곳에서 이 정도의 물을 뽑아낸다는게 정말 놀라웠습니다 제습기 꼭 사세요,"['작년', '쿠팡', '할인', '구입', '제습기', '좋다', '사다', '빨래', '마르다', '뽑아내다', '습기', '사다']",1,3
1370,반지하라 lg오브제 사긴 했는데 틀어놓고 주무시진 마세요 저 코가 건조해서 죽는 줄 예약해서 주무세요 손도 건조해서 트고 근데 습도는 55 근데 건조해서 죽는줄 제가 건조에 취약한가봄,"['지하', '오브제', '사다', '틀다', '주무시다', '건조', '죽다', '예약', '주무', '건조', '트다', '습도', '건조', '죽다', '건조', '취약']",1,3
1371,휘센에서 돈 조금 더 주자 는 생각으로 오브제 샀는데 대만족입니다 훨씬 예쁘고 앱 편의성 성능 두루 갖춰서 만족하고 쓰고 있었는데 이렇게 또 다른 모델들과 비교해서 인정받으니 뿌듯한 소비를 했네요,"['휘센', '생각', '오브제', '사다', '만족', '예쁘다', '편의', '성능', '갖추다', '만족', '쓰다', '모델', '비교', '소비']",1,2
1372,개인적으로 lg 오브제꺼 쓰고있는데 만족스러워요 건조기 실내에서 돌리면서 동시에 켜두면 쏵 빨아들이고 켜두고 거실나가보면 여름인데도 건조한게 느껴져서 불쾌하지가 않아요 물통 분리도 쉽고 물이 얼마나 차있는지 직관적으로 보여서 괜찮은듯 앱으로 컨트롤하는것도 좋은듯,"['개인', '오브제', '쓰다', '만족', '건조기', '실내', '돌리다', '동시', '켜다', '빨아들이다', '켜다', '거실', '나가다', '여름', '건조', '분리', '차', '직관', '보이다', '괜찮다', '컨트롤', '좋다']",1,3
1373,네이버 기준 비쎌 크로스웨이브 2025 06 08 중국판매 상품 직구가격 98 600원 자동세척 기능 있으며 열풍건조 없는데 써보니 열풍은 필요없음 원심력으로 탈수만 해줘도 1시간 안에 다 마름,"['네이버', '기준', '비쎌', '크로스', '웨이브', '중국', '판매', '상품', '직구', '가격', '자동', '세척', '기능', '열풍', '건조', '쓰다', '열풍', '필요', '원심력', '탈수', '마르다']",1,2
1374,영상 속 제품 보러가기 아래의 쿠팡 네이버 알리 링크를 통해 구매하시면 는 쿠팡 네이버 알리로부터 소정의 수수료를 받습니다 구매자에게 부과되는 추가 비용은 전혀 없으며 서비스와 채널에 도움이 됩니다 크로스건 작은 크기 준수한 성능 저렴한 가격 해외구매만 가능한 것이 유일한 단점 알리 벤딕트 마하 vdt 알루미늄 소재의 단단하고 안정적인 느낌 준수한 바람 성능에 고속충전까지 네이버 벤딕트 마하2 vdt 강력한 바람 성능에 매끈한 외형 그립감까지 잡은 대형 에어건 네이버 윈코 에어몬스터 프로 무선 에어건 gepro 101 new 쿠팡 미성년자 사용금지 에어건 쿠팡,"['영상', '제품', '아래', '쿠팡', '네이버', '알리', '링크', '통하다', '구매', '늘다', '쿠팡', '네이버', '알리', '소정', '수수료', '구매자', '부과', '추가', '비용', '서비스', '채널', '도움', '크로스', '작다', '크기', '준수', '성능', '저렴하다', '가격', '해외', '구매', '가능', '유일', '단점', '알리', '트다', '마하', '알루미늄', '소재', '안정', '느낌', '준수', '바람', '성능', '고속', '충전', '네이버', '트다', '마하', '바람', '성능', '외형', '그립', '대형', '에어', '네이버', '에어', '몬스터', '프로', '무선', '에어', '쿠팡', '성년자', '금지', '에어', '쿠팡']",1,2
1375,이번달까지 총 8개 구매했는데 사이즈별로 하나씩 있음 좋습니다 작은건 알리 max나 그 단축형 4셀짜리 벤딕트 마하1 1860 6셀은 매이트 노바맥스 2170 6셀배터리로 윈코에어몬스터 터보 이렇게 추천합니다,"['구매', '사이즈', '좋다', '작다', '알리', '단축', '트다', '마하', '매', '트다', '노바', '맥스', '배터리', '윈', '코', '몬스터', '터보', '추천']",1,2
1376,다른리뷰보다 님이 올리신 벤치마킹표 보고 구입했어요 1순위로 하시고 3순위로 하셨는데 점수별로 1점씩만 부족하지만 가격이 50 더 저렴한 주문했습니다 오늘 택배 받았는데 바람 미쳤습니다 더 바랄게 없을정도예요 지인한테 보여줬더니 자기것도 구매해달래요 감사합니다 하나 다시 주문해야겠어여 좋아요 구독 꾸욱 누루고 갑니다,"['리뷰', '올리다', '벤치마킹', '구입', '순위', '순위', '점수', '부족', '가격', '저렴하다', '주문', '택배', '바람', '미치다', '바라다', '지인', '보이다', '구매', '감사', '주문', '좋다', '구독', '누루']",1,2
